Date Pulled,Code,Short Name,Collection,eMASS,Asset,NCCM,Device-Asset,Primary Owner,Sys Admin,RMF Action,ISSO,CCB_SA_Actions,Other,Last Touched,STIGs,Benchmarks,Assessed,Submitted,Accepted,Rejected,CAT3,CAT2,CAT1
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B47-RM122,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B47-RMBayC-East,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B47-RMBayD-West,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B5-RM102,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B5-RM102-SW2,,,NarioR,,,,,,141 d,2,Cisco_IOS_Switch_NDM_STIG Cisco_IOS_Switch_L2S_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B6-RM103,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B679-RM112,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B679-RM209,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B68-RMM03,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B80-RM216,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B80-RM216-LENEL1,,,NarioR,,,,,,141 d,2,Cisco_IOS_Switch_L2S_STIG Cisco_IOS_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B80-RM216-LENEL2,,,NarioR,,,,,,141 d,2,Cisco_IOS_Switch_L2S_STIG Cisco_IOS_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B80-RMB1,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B990-RM120,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B990-RM226,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B990-RM326,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B990-RM422,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-B990-RM536,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-FTSTORY,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-STJULIEN,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-WPA-RM113-50,,,NarioR,,,,,,141 d,2,Cisco_IOS_Switch_L2S_STIG Cisco_IOS_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-WPB0801-135,,,NarioR,,,,,,141 d,2,Cisco_IOS_Switch_L2S_STIG Cisco_IOS_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-WPB0801-136,,,NarioR,,,,,,141 d,2,Cisco_IOS_Switch_L2S_STIG Cisco_IOS_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-WPB0801-RM-137,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPML-WPB801-RMJ004,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_NDM_STIG Cisco_IOS_XE_Switch_L2S_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO_B111_EDGE1,,,NarioR,,DoNotDelete,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO_B111_EDGE2,,,NarioR,,DoNotDelete,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-ASD-CLOSED,,,NarioR,,,,,,127 d,2,Cisco_IOS-XE_Router_RTR_STIG Cisco_IOS-XE_Router_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-ASD-RTRSW,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_NDM_STIG Cisco_IOS_XE_Switch_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-ASD-SITE1,,,NarioR,,,,,,127 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-ASD-SITE2,,,NarioR,,,,,,127 d,2,Cisco_IOS-XE_Router_RTR_STIG Cisco_IOS-XE_Router_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-ASD1701-RM1-CORE,,,NarioR,,,,,,92 d,3,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_RTR_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-B111-RM104-CORE,,,NarioR,,,,,,92 d,4,Cisco_IOS_XE_Switch_NDM_STIG Cisco_IOS_XE_Switch_RTR_STIG Cisco_IOS_XE_Switch_L2S_STIG Network_Infrastructure_Policy_STIG,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-B111-RM104-REM1,,,NarioR,,,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-FTSTORY,,,NarioR,,,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-INNOVATION,,,NarioR,,,,,InnovaEnclave,140 d,2,Cisco_IOS-XE_Router_RTR_STIG Cisco_IOS-XE_Router_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-STJULIEN,,,NarioR,,,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-WPB-AIRPORT,,,NarioR,,,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-WPB-CLOSED,,,NarioR,,,,,,127 d,2,Cisco_IOS-XE_Router_RTR_STIG Cisco_IOS-XE_Router_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-WPB-REMRTR,,,NarioR,,,,,,141 d,2,Cisco_IOS-XE_Router_NDM_STIG Cisco_IOS-XE_Router_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-WPB-RTRSW,,,NarioR,,,,,,92 d,2,Cisco_IOS_XE_Switch_NDM_STIG Cisco_IOS_XE_Switch_RTR_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-WPB801-J4-SPARE,,,NarioR,,,,,,134 d,2,Cisco_IOS-XE_Router_RTR_STIG Cisco_IOS-XE_Router_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPRO-WPB801-RMJ004-CORE,,,NarioR,,,,,,92 d,3,Cisco_IOS_XE_Switch_L2S_STIG Cisco_IOS_XE_Switch_RTR_STIG Cisco_IOS_XE_Switch_NDM_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPVPRDTEVPN01,,,HurneyP,,DoNotDelete,,,,136 d,3,Cisco_ASA_IPS_STIG Cisco_ASA_NDM_STIG Cisco_ASA_VPN_STIG,100.00%,100.00%,100.00%,0.00%,0,5,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPVPRDTEVPN02,,,HurneyP,,DoNotDelete,,,,136 d,3,Cisco_ASA_IPS_STIG Cisco_ASA_NDM_STIG Cisco_ASA_VPN_STIG,100.00%,100.00%,100.00%,0.00%,0,5,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B101-RM114,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B101RM100,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B102-RM107,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B102T-RM119C,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B102TRM115,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM116-8,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM118-7,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM120,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM124,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM131-2,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM134-2,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM137-10,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM146,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM147-10,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM147-23,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM147-36,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B103RM147-4,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B104RM111,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B104RMW13,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B104RMW23,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B104RMW4,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B105-RM102,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B105RM110,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B106-RM114,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B106RM115B,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B109RM108,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B11-RMD16,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM104,,Networks,NarioR,,NewCCB,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM200A,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM203,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM204F,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM206,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Platform_STIG Network_WLAN_AP-NIPR_Mgmt_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM207E,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B111RM210,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B113-RM114,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B113RM124,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B114-RM200,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1170-RM171,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1170-RMM1,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1170RM133,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1171-RM106,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1171-RM306,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1171RM112,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1176-RM115,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1176-RM171A,,,NarioR,,,,,,141 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1176RM100,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,UnclassCore,NP_C10-UnclassCore_Networks_1761_Zone A,1761,NPWA-B1176RM106,,,NarioR,,,,,,140 d,2,Network_WLAN_AP-NIPR_Mgmt_STIG Network_WLAN_AP-NIPR_Platform_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
